Date,Miner Revenue
2020-06-27,1058.82777488
2020-06-28,885.33566607
2020-06-29,957.12706147
2020-06-30,939.83240058
2020-07-01,963.32266433
2020-07-02,1074.50664121
2020-07-03,1080.86321829
2020-07-04,1072.12312751
2020-07-05,1013.17033391
2020-07-06,1043.80190941
2020-07-07,999.31814867
2020-07-08,1047.66658898
2020-07-09,992.29780381
2020-07-10,1078.86870993
2020-07-11,1054.63790157
2020-07-12,1008.38960187
2020-07-13,973.79991734
2020-07-14,960.66947706
2020-07-15,962.00847811
2020-07-16,928.86944265
2020-07-17,928.42071329
2020-07-18,815.04075651
2020-07-19,887.00556433
2020-07-20,865.34487063
2020-07-21,960.76494325
2020-07-22,885.9556034
2020-07-23,1042.10036019
2020-07-24,984.74488564
2020-07-25,1129.85039598
2020-07-26,976.02578136
2020-07-27,1063.69883384
2020-07-28,1055.64804418
2020-07-29,1095.22272261
2020-07-30,1100.19797667
2020-07-31,1023.4869445
2020-08-01,1127.5263798
2020-08-02,979.84327892
2020-08-03,988.21085099
2020-08-04,1142.63640793
2020-08-05,1019.77550008
2020-08-06,945.22675331
2020-08-07,1166.7937623
2020-08-08,1086.31258215
2020-08-09,965.36909416
2020-08-10,1039.51935152
2020-08-11,990.2779181
2020-08-12,1113.96100591
2020-08-13,1105.13813011
2020-08-14,1029.85851906
2020-08-15,1148.72094339
2020-08-16,1040.83429852
2020-08-17,1012.0881681
2020-08-18,865.61692232
2020-08-19,1032.16400815
2020-08-20,1011.78061929
2020-08-21,1041.4816647
2020-08-22,1107.02114309
2020-08-23,938.82807921
2020-08-24,1040.15756952
2020-08-25,1010.72876827
2020-08-26,892.25996052
2020-08-27,995.85942946
2020-08-28,927.86482967
2020-08-29,1121.60521471
2020-08-30,976.88627267
2020-08-31,857.61730363
2020-09-01,1032.26992915
2020-09-02,1086.36992608
2020-09-03,1029.63903054
2020-09-04,942.26387206
2020-09-05,999.16992666
2020-09-06,999.20895392
2020-09-07,1005.97597667
2020-09-08,1191.48599556
2020-09-09,1050.73502093
2020-09-10,1024.28114274
2020-09-11,1098.11035344
2020-09-12,954.02153463
2020-09-13,1120.29315128
2020-09-14,1062.04046694
2020-09-15,1176.15743176
2020-09-16,1052.9277518
2020-09-17,1045.02787119
2020-09-18,1183.42559159
2020-09-19,1101.56945472
2020-09-20,977.20832196
2020-09-21,921.29408106
2020-09-22,968.56195942
2020-09-23,880.84113089
2020-09-24,984.01095568
2020-09-25,937.89235754
2020-09-26,1131.89534972
2020-09-27,979.78706526
2020-09-28,986.87713689
2020-09-29,865.04373725
2020-09-30,964.40732602
2020-10-01,1068.96886874
2020-10-02,879.92605554
2020-10-03,971.31761787
2020-10-04,1012.8889914
2020-10-05,1044.56685152
2020-10-06,975.04754586
2020-10-07,926.96013121
2020-10-08,1052.08383901
2020-10-09,1115.89374193
2020-10-10,997.66141041
2020-10-11,968.87837831
2020-10-12,926.72072143
2020-10-13,1006.3501319
2020-10-14,1110.80905492
2020-10-15,1006.1832009
2020-10-16,1020.51943659
2020-10-17,1031.88531232
2020-10-18,1016.75804748
2020-10-19,787.25801212
2020-10-20,832.44663268
2020-10-21,978.26525349
2020-10-22,931.86065891
2020-10-23,1023.05847707
2020-10-24,959.00215872
2020-10-25,1043.3237912
2020-10-26,795.24985103
2020-10-27,805.2810379
2020-10-28,814.40821025
2020-10-29,851.40877873
2020-10-30,936.20613671
2020-10-31,958.6441163
2020-11-01,962.07083537
2020-11-02,960.50705954
2020-11-03,809.21989198
2020-11-04,1158.29122639
2020-11-05,1199.57925032
2020-11-06,1184.76134465
2020-11-07,1185.16087168
2020-11-08,1049.23902777
2020-11-09,956.01738948
2020-11-10,1297.37679205
2020-11-11,1075.08777491
2020-11-12,1024.65555614
2020-11-13,1105.30762673
2020-11-14,969.1390895
2020-11-15,943.73647606
2020-11-16,979.84032535
2020-11-17,1084.52964229
2020-11-18,1072.69362315
2020-11-19,1154.8983144
2020-11-20,949.08101157
2020-11-21,1124.90910661
2020-11-22,1103.01982834
2020-11-23,1119.52519045
2020-11-24,977.61318321
2020-11-25,936.72336781
2020-11-26,1066.606615
2020-11-27,1040.88698218
